rank,intersection_id,street_names,neighbourhood,collision_count,collision_data_available,safety_score,metric,value,source,methodology_note
477,CNV-INT-0464,MACKAY AVE / W 22ND ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
478,CNV-INT-0467,ALDEN LANE / WESTMORELAND CRES,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
479,CNV-INT-0468,W 23RD ST / WESTVIEW DR,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
480,CNV-INT-0469,ALDEN LANE / W 23RD ST,,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
481,CNV-INT-0470,CHESTERFIELD AVE / W 24TH ST,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
482,CNV-INT-0471,UPPER LEVELS HWY / UPPER LEVELS RAMP,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
483,CNV-INT-0472,UPPER LEVELS RAMP / W 25TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
484,CNV-INT-0473,CHESTERFIELD AVE / W 25TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
485,CNV-INT-0474,MAHON AVE / W 25TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
486,CNV-INT-0475,JONES AVE / W 25TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
487,CNV-INT-0476,MAHON AVE / W 26TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
488,CNV-INT-0477,CHESTERFIELD AVE / W 26TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
489,CNV-INT-0479,MAHON AVE / W 27TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
490,CNV-INT-0483,W 27TH ST / WESTERN AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
491,CNV-INT-0484,CHESTERFIELD AVE / W 28TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
492,CNV-INT-0486,MAHON AVE / W 28TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
493,CNV-INT-0488,W 23RD ST / W 24TH CL,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
494,CNV-INT-0489,WESTVIEW DR,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
495,CNV-INT-0490,UPPER LEVELS HWY / WESTVIEW DR,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
496,CNV-INT-0491,UPPER LEVELS HWY,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
497,CNV-INT-0492,WESTVIEW DR,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
498,CNV-INT-0493,LARSON RD / W 25TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
499,CNV-INT-0497,,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
500,CNV-INT-0500,W 28TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
501,CNV-INT-0501,LARSON RD / W 29TH ST,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
502,CNV-INT-0502,W 28TH ST / WESTVIEW DR,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
503,CNV-INT-0503,WESTVIEW CRES / WESTVIEW DR,Westview,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
