rank,intersection_id,street_names,neighbourhood,road_classes,road_class_weight,nearest_traffic_volume,traffic_volume_available,signalised,full_signal,road_hierarchy_score,metric,value,source,methodology_note
78,CNV-INT-0345,W 2ND ST / W 3RD ST / W 6TH ST,Squamish Nation (Mission IR 1),Major / local,0.85,552.0,True,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
79,CNV-INT-0346,BEWICKE AVE / MARINE DR / W 3RD ST / W KEITH RD,Marine-Hamilton,Major / collector,0.85,1084.0,True,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
80,CNV-INT-0347,HANES AVE / W 1ST ST,Marine-Hamilton,Major / collector,0.85,1125.0,True,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
81,CNV-INT-0348,MACKAY RD / W 1ST ST,Marine-Hamilton,Major / Minor,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
82,CNV-INT-0349,FELL AVE / W 3RD ST,Marine-Hamilton,Major / collector / local,0.85,602.0,True,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
83,CNV-INT-0353,FORBES AVE / W KEITH RD,Marine-Hamilton,Major / local,0.85,,False,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
84,CNV-INT-0354,DELBRUCK AVE / W KEITH RD,Marine-Hamilton,Major / local,0.85,1084.0,True,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
85,CNV-INT-0359,MARINE DR / W 14TH ST,Marine-Hamilton,Major / local,0.85,941.0,True,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
86,CNV-INT-0360,FELL AVE / MARINE DR,Marine-Hamilton,Major / Minor,0.85,613.0,True,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
87,CNV-INT-0363,HANES AVE / MARINE DR,Marine-Hamilton,Major / collector,0.85,806.0,True,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
88,CNV-INT-0364,MARINE DR / W 15TH ST,Marine-Hamilton,Major / local,0.85,806.0,True,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
89,CNV-INT-0366,JONES AVE / W KEITH RD,Lower Lonsdale,Major / collector / local,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
90,CNV-INT-0375,W 13TH ST / W KEITH RD,Lower Lonsdale,Major,0.85,,False,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
91,CNV-INT-0376,CHESTERFIELD AVE / W 13TH ST,Central Lonsdale,Major / Minor,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
92,CNV-INT-0377,W 13TH ST / W 8TH ST,Central Lonsdale,Major / local,0.85,,False,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
93,CNV-INT-0378,MAHON AVE / W 13TH ST,Central Lonsdale,Major / Minor,0.85,,False,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
94,CNV-INT-0379,MAHON AVE / W 13TH ST,Central Lonsdale,Major / local,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
95,CNV-INT-0383,E 14TH ST / LONSDALE AVE,Central Lonsdale,Major / local,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
96,CNV-INT-0385,E 15TH ST / LONSDALE AVE / W 15TH ST,Central Lonsdale,Major / collector,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
97,CNV-INT-0124,E 12TH ST / LONSDALE AVE / W 12TH ST,Central Lonsdale,Major / local,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
98,CNV-INT-0503,WESTVIEW CRES / WESTVIEW DR,Westview,Major / strata,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
99,CNV-INT-0057,E GRAND BLVD / E KEITH RD,Moodyville,Major,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
100,CNV-INT-0011,E 3RD ST / KENNARD AVE,Moodyville,Major / local,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
101,CNV-INT-0064,E 11TH ST / E GRAND BLVD,Grand Boulevard,Major / local,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
102,CNV-INT-0063,E 10TH ST / E GRAND BLVD,Grand Boulevard,Major / local,0.85,,False,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
103,CNV-INT-0059,E 8TH ST / E GRAND BLVD,Grand Boulevard,Major / local,0.85,,False,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
104,CNV-INT-0042,E KEITH RD / HEYWOOD ST,,Major / local,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
105,CNV-INT-0069,E ESPLANADE / LOW LEVEL RD,Lower Lonsdale,Major / local,0.85,,False,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
106,CNV-INT-0061,E 9TH ST / E GRAND BLVD,Grand Boulevard,Major / local,0.85,,False,True,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
107,CNV-INT-0046,ADDERLEY ST / E KEITH RD,,Major / local,0.85,,False,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
108,CNV-INT-0013,E 3RD ST / HEYWOOD ST,Moodyville,Major / local,0.85,,False,False,True,87.48,road_hierarchy_score,87.48,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
