rank,intersection_id,street_names,neighbourhood,road_hierarchy_score,transit_score,pedestrian_proxy_score,parking_access_score,intersection_prominence_score,public_space_composite,components_available,composite_rank,safety_score,collision_count,collision_data_available,nearest_traffic_volume,traffic_volume_available,metric,value,source,methodology_note
67,CNV-INT-0381,MAHON AVE / W 14TH ST,Central Lonsdale,22.07,92.12,78.8,86.23,56.34,67.11,5,67.0,63.36,3.0,True,,False,public_space_composite,67.11,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
68,CNV-INT-0353,FORBES AVE / W KEITH RD,Marine-Hamilton,87.48,78.4,54.11,57.22,56.34,66.71,5,68.0,20.23,21.0,True,,False,public_space_composite,66.71,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
69,CNV-INT-0216,E 22ND ST / ST. GEORGES AVE,Central Lonsdale,52.09,66.63,75.1,73.24,66.34,66.68,5,69.0,56.3,4.0,True,,False,public_space_composite,66.68,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
70,CNV-INT-0426,HAMILTON AVE / W 16TH ST,Marine-Hamilton,87.48,86.11,72.35,29.03,57.83,66.56,5,70.0,,,False,,False,public_space_composite,66.56,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
71,CNV-INT-0280,E 4TH ST / ST. GEORGES AVE,Lower Lonsdale,52.09,61.76,80.27,71.6,66.34,66.41,5,71.0,50.38,5.0,True,,False,public_space_composite,66.41,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
72,CNV-INT-0368,JONES AVE / W 15TH ST,Mahon,68.69,78.5,60.9,66.29,56.34,66.14,5,72.0,56.3,4.0,True,,False,public_space_composite,66.14,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
73,CNV-INT-0333,FORBES AVE / W 3RD ST,Squamish Nation (Mission IR 1),87.48,79.51,58.56,38.8,66.34,66.14,5,72.0,6.11,56.0,True,,False,public_space_composite,66.14,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
74,CNV-INT-0359,MARINE DR / W 14TH ST,Marine-Hamilton,87.48,93.9,70.21,40.83,37.77,66.04,5,74.0,,,False,941.0,True,public_space_composite,66.04,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
75,CNV-INT-0395,CHESTERFIELD AVE / W 19TH ST,Central Lonsdale,68.69,53.87,71.31,79.94,56.34,66.03,5,75.0,15.46,27.0,True,,False,public_space_composite,66.03,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
76,CNV-INT-0221,E 23RD ST / ST. GEORGES AVE,Central Lonsdale,68.69,53.87,67.72,71.76,66.34,65.68,5,76.0,14.31,28.0,True,,False,public_space_composite,65.68,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
77,CNV-INT-0298,FORBES AVE / W 2ND ST,Squamish Nation (Mission IR 1),87.48,82.04,67.0,52.23,37.77,65.3,5,77.0,38.55,8.0,True,,False,public_space_composite,65.3,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
78,CNV-INT-0207,E 19TH ST / ST. GEORGES AVE,Central Lonsdale,68.69,53.87,74.98,71.65,56.34,65.11,5,78.0,19.27,22.0,True,,False,public_space_composite,65.11,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
79,CNV-INT-0364,MARINE DR / W 15TH ST,Marine-Hamilton,87.48,94.0,77.21,29.03,37.77,65.1,5,79.0,72.33,2.0,True,806.0,True,public_space_composite,65.1,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
80,CNV-INT-0481,E 27TH ST / LONSDALE AVE / W 27TH ST,Central Lonsdale,87.48,71.97,50.99,29.03,86.02,65.1,5,79.0,10.69,35.0,True,,False,public_space_composite,65.1,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
81,CNV-INT-0193,E 16TH ST / ST. GEORGES AVE,Central Lonsdale,52.09,76.6,79.77,79.17,37.77,65.08,5,81.0,46.37,6.0,True,,False,public_space_composite,65.08,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
82,CNV-INT-0355,BEWICKE AVE / W 14TH ST,Marine-Hamilton,68.69,91.23,60.51,48.33,56.34,65.02,5,82.0,46.37,6.0,True,214.0,True,public_space_composite,65.02,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
83,CNV-INT-0438,FIR ST / LARSON RD / WESTVIEW DR,Mahon,87.48,61.9,41.64,57.62,75.96,64.92,5,83.0,6.11,56.0,True,,False,public_space_composite,64.92,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
84,CNV-INT-0394,CHESTERFIELD AVE / W 18TH ST,Central Lonsdale,52.09,53.87,75.99,75.51,66.34,64.76,5,84.0,38.55,8.0,True,,False,public_space_composite,64.76,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
85,CNV-INT-0260,E 2ND ST / ST. GEORGES AVE,Lower Lonsdale,52.09,53.01,83.14,68.58,66.34,64.63,5,85.0,31.3,12.0,True,,False,public_space_composite,64.63,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
86,CNV-INT-0196,E 15TH ST / RIDGEWAY AVE,Central Lonsdale,68.69,76.03,61.52,60.32,56.34,64.58,5,86.0,50.38,5.0,True,,False,public_space_composite,64.58,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
87,CNV-INT-0306,W 12TH ST / W 8TH ST,Central Lonsdale,22.07,84.35,88.91,89.02,37.77,64.42,5,87.0,50.38,5.0,True,,False,public_space_composite,64.42,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
88,CNV-INT-0377,W 13TH ST / W 8TH ST,Central Lonsdale,87.48,34.61,68.07,83.69,47.83,64.34,5,88.0,63.36,3.0,True,,False,public_space_composite,64.34,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
89,CNV-INT-0146,E 17TH ST / E GRAND BLVD,Grand Boulevard,87.48,89.45,49.14,29.03,66.34,64.29,5,89.0,,,False,,False,public_space_composite,64.29,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
90,CNV-INT-0057,E GRAND BLVD / E KEITH RD,Moodyville,87.48,87.13,60.41,29.03,56.48,64.11,5,90.0,,,False,,False,public_space_composite,64.11,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
91,CNV-INT-0297,SEMISCH AVE / W 3RD ST,Lower Lonsdale,52.09,79.32,77.96,72.72,37.77,63.97,5,91.0,72.33,2.0,True,,False,public_space_composite,63.97,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
92,CNV-INT-0378,MAHON AVE / W 13TH ST,Central Lonsdale,87.48,61.45,66.8,66.14,37.77,63.93,5,92.0,41.98,7.0,True,,False,public_space_composite,63.93,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
93,CNV-INT-0357,BEWICKE AVE / W 15TH ST,Marine-Hamilton,68.69,85.17,58.24,50.54,56.34,63.8,5,93.0,46.37,6.0,True,272.0,True,public_space_composite,63.8,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
94,CNV-INT-0375,W 13TH ST / W KEITH RD,Lower Lonsdale,87.48,69.14,70.19,63.6,27.15,63.51,5,94.0,72.33,2.0,True,,False,public_space_composite,63.51,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
